customer_id,full_name,region,segment,annual_income,vulnerability_flag,loan_id,outstanding_balance,utilisation_ratio,days_past_due,missed_payments_12m,annual_inflows,annual_outflows,affordability_ratio,risk_score,risk_band,recommended_action,risk_rank,top_5pct_flag
C000034,Synthetic Customer 0034,Munster,Mass Market,35456.65,0,L000034,24106.4,0.4167,0,0,34821.13,30288.55,0.8698,25.4,Low,Maintain and monitor,625,0
C000587,Synthetic Customer 0587,Leinster,Mass Market,69434.96,0,L000587,16500.89,0.4077,0,0,73219.66,66420.61,0.9071,25.4,Low,Maintain and monitor,626,0
C000316,Synthetic Customer 0316,Munster,Mass Market,26550.1,0,L000316,38304.58,0.4049,0,0,26489.84,24029.52,0.9071,25.3,Low,Maintain and monitor,627,0
C000671,Synthetic Customer 0671,Dublin,Mass Market,29938.39,0,L000671,6217.9,0.4116,0,0,29573.56,26103.15,0.8827,25.3,Low,Maintain and monitor,628,0
C000441,Synthetic Customer 0441,Leinster,Mass Market,28776.96,0,L000441,4611.42,0.422,0,0,28574.98,23945.94,0.838,25.3,Low,Maintain and monitor,629,0
C000062,Synthetic Customer 0062,Leinster,Mass Market,50946.24,0,L000062,20023.82,0.4172,0,0,51016.79,42992.69,0.8427,25.2,Low,Maintain and monitor,630,0
C000201,Synthetic Customer 0201,Dublin,Mass Market,31263.93,0,L000201,9218.22,0.3882,0,0,31753.75,31118.36,0.98,25.2,Low,Maintain and monitor,631,0
C000785,Synthetic Customer 0785,Connacht,Mass Market,56483.51,0,L000785,2868.97,0.3943,0,0,57437.71,54820.83,0.9544,25.2,Low,Maintain and monitor,632,0
C000885,Synthetic Customer 0885,Ulster (ROI),Emerging Affluent,36809.45,0,L000885,2679.02,0.1931,15,1,37119.08,34204.99,0.9215,25.2,Low,Maintain and monitor,633,0
C000652,Synthetic Customer 0652,Connacht,Affluent,44910.12,0,L000652,32212.72,0.4159,0,0,45014.15,37783.16,0.8394,25.1,Low,Maintain and monitor,634,0
C000857,Synthetic Customer 0857,Munster,Mass Market,33719.46,0,L000857,15119.19,0.4204,0,0,34213.38,28144.77,0.8226,25.1,Low,Maintain and monitor,635,0
C000005,Synthetic Customer 0005,Dublin,Mass Market,71788.19,1,L000005,12916.51,0.2711,0,0,74399.11,71530.93,0.9614,25.1,Low,Maintain and monitor,636,0
C000078,Synthetic Customer 0078,Dublin,Emerging Affluent,66219.05,0,L000078,9710.75,0.4022,0,0,66130.58,59451.79,0.899,25.1,Low,Maintain and monitor,637,0
C000205,Synthetic Customer 0205,Munster,Mass Market,22000.0,0,L000205,5302.46,0.4062,0,0,22538.52,19998.82,0.8873,25.1,Low,Maintain and monitor,638,0
C000714,Synthetic Customer 0714,Ulster (ROI),Emerging Affluent,40235.78,0,L000714,3627.0,0.3805,0,0,40814.6,40904.84,1.0022,25.1,Low,Maintain and monitor,639,0
C000344,Synthetic Customer 0344,Dublin,Mass Market,35991.44,0,L000344,23345.65,0.401,0,0,35027.75,31587.48,0.9018,25.0,Low,Maintain and monitor,640,0
C000221,Synthetic Customer 0221,Munster,Mass Market,57665.69,0,L000221,23326.76,0.3881,0,0,59025.82,56380.01,0.9552,25.0,Low,Maintain and monitor,641,0
C000045,Synthetic Customer 0045,Dublin,Mass Market,28616.82,1,L000045,3113.25,0.2391,0,0,28994.71,33515.9,1.1559,25.0,Low,Maintain and monitor,642,0
C000786,Synthetic Customer 0786,Ulster (ROI),Mass Market,34150.64,1,L000786,2441.05,0.2465,0,0,34047.02,35987.92,1.057,25.0,Low,Maintain and monitor,643,0
C000788,Synthetic Customer 0788,Dublin,Affluent,51437.76,0,L000788,35389.45,0.3971,0,0,48958.96,44466.45,0.9082,24.9,Low,Maintain and monitor,644,0
C000685,Synthetic Customer 0685,Munster,Mass Market,69201.21,1,L000685,27738.92,0.2708,0,0,68792.42,64239.76,0.9338,24.9,Low,Maintain and monitor,645,0
C000173,Synthetic Customer 0173,Leinster,Emerging Affluent,80775.68,0,L000173,3866.37,0.401,0,0,80312.48,71287.46,0.8876,24.9,Low,Maintain and monitor,646,0
C000929,Synthetic Customer 0929,Leinster,Emerging Affluent,30580.85,0,L000929,2957.94,0.4122,0,0,30512.09,25513.84,0.8362,24.9,Low,Maintain and monitor,647,0
C000615,Synthetic Customer 0615,Dublin,Mass Market,57781.69,0,L000615,34198.93,0.3752,0,0,57775.5,57311.09,0.992,24.8,Low,Maintain and monitor,648,0
C000329,Synthetic Customer 0329,Munster,Emerging Affluent,49527.23,0,L000329,23106.28,0.3892,0,0,49571.11,46284.92,0.9337,24.8,Low,Maintain and monitor,649,0
C000549,Synthetic Customer 0549,Munster,Emerging Affluent,23744.2,0,L000549,19120.14,0.4044,0,0,22390.54,19183.08,0.8567,24.8,Low,Maintain and monitor,650,0
C000282,Synthetic Customer 0282,Leinster,Mass Market,53993.34,0,L000282,16897.21,0.3882,0,0,55490.58,51721.91,0.9321,24.8,Low,Maintain and monitor,651,0
C000875,Synthetic Customer 0875,Munster,Emerging Affluent,47824.2,0,L000875,3339.99,0.3995,0,0,45422.08,39927.08,0.879,24.8,Low,Maintain and monitor,652,0
C000539,Synthetic Customer 0539,Leinster,Mass Market,34810.74,0,L000539,1560.76,0.404,0,0,33942.54,29370.4,0.8653,24.8,Low,Maintain and monitor,653,0
C000518,Synthetic Customer 0518,Dublin,Mass Market,22000.0,0,L000518,29357.91,0.3994,0,0,22404.95,19482.36,0.8696,24.7,Low,Maintain and monitor,654,0
C000101,Synthetic Customer 0101,Connacht,Mass Market,22000.0,0,L000101,16359.23,0.3878,0,0,22292.54,20549.81,0.9218,24.7,Low,Maintain and monitor,655,0
C000957,Synthetic Customer 0957,Dublin,Mass Market,81001.63,0,L000957,8024.79,0.0762,30,1,75914.4,71968.76,0.948,24.7,Low,Maintain and monitor,656,0
C000846,Synthetic Customer 0846,Munster,Mass Market,48274.11,0,L000846,13586.42,0.3753,0,0,48768.25,47282.25,0.9695,24.6,Low,Maintain and monitor,657,0
C000213,Synthetic Customer 0213,Dublin,Mass Market,40826.5,0,L000213,10571.81,0.3943,0,0,40087.71,35411.75,0.8834,24.6,Low,Maintain and monitor,658,0
C000735,Synthetic Customer 0735,Dublin,Mass Market,49020.29,0,L000735,9688.04,0.1796,15,1,49812.95,45897.36,0.9214,24.6,Low,Maintain and monitor,659,0
C000197,Synthetic Customer 0197,Leinster,Mass Market,47067.14,0,L000197,5274.32,0.2764,0,1,48316.22,44992.11,0.9312,24.6,Low,Maintain and monitor,660,0
C000360,Synthetic Customer 0360,Connacht,Mass Market,40262.84,0,L000360,2798.22,0.3997,0,0,39688.91,33969.29,0.8559,24.6,Low,Maintain and monitor,661,0
C000472,Synthetic Customer 0472,Leinster,Mass Market,52727.4,0,L000472,36576.85,0.3746,0,0,51318.08,49510.5,0.9648,24.5,Low,Maintain and monitor,662,0
C000943,Synthetic Customer 0943,Dublin,Emerging Affluent,44448.63,0,L000943,24702.49,0.2815,0,1,43277.44,38934.61,0.8997,24.5,Low,Maintain and monitor,663,0
C000128,Synthetic Customer 0128,Leinster,Mass Market,89470.06,0,L000128,30947.91,0.3748,0,0,88281.34,83596.28,0.9469,24.4,Low,Maintain and monitor,664,0
C000795,Synthetic Customer 0795,Leinster,Mass Market,22000.0,0,L000795,14444.33,0.0699,30,1,22298.13,21170.26,0.9494,24.4,Low,Maintain and monitor,665,0
C000634,Synthetic Customer 0634,Munster,Mass Market,44477.84,0,L000634,3478.39,0.1752,15,1,46380.8,42889.58,0.9247,24.4,Low,Maintain and monitor,666,0
C000032,Synthetic Customer 0032,Connacht,Mass Market,79083.2,0,L000032,7737.32,0.3924,0,0,77379.58,66676.91,0.8617,24.3,Low,Maintain and monitor,667,0
C000109,Synthetic Customer 0109,Munster,Mass Market,103159.8,0,L000109,5327.76,0.3767,0,0,102699.97,95355.49,0.9285,24.3,Low,Maintain and monitor,668,0
C000160,Synthetic Customer 0160,Leinster,Emerging Affluent,27799.83,1,L000160,32395.9,0.2231,0,0,27484.6,29751.5,1.0825,24.2,Low,Maintain and monitor,669,0
C000398,Synthetic Customer 0398,Leinster,Mass Market,23458.28,0,L000398,18520.71,0.3821,0,0,23651.79,21172.5,0.8952,24.2,Low,Maintain and monitor,670,0
C000810,Synthetic Customer 0810,Dublin,Emerging Affluent,54127.28,0,L000810,14859.51,0.3664,0,0,53433.1,51914.94,0.9716,24.2,Low,Maintain and monitor,671,0
C000340,Synthetic Customer 0340,Ulster (ROI),Emerging Affluent,109938.22,0,L000340,9816.24,0.1647,15,1,110613.5,104615.41,0.9458,24.2,Low,Maintain and monitor,672,0
C000390,Synthetic Customer 0390,Dublin,Mass Market,22000.0,1,L000390,6881.16,0.2202,0,0,21136.2,24429.64,1.1558,24.2,Low,Maintain and monitor,673,0
C000232,Synthetic Customer 0232,Dublin,Mass Market,46882.09,0,L000232,4993.9,0.1801,15,1,47324.24,41604.52,0.8791,24.2,Low,Maintain and monitor,674,0
C000544,Synthetic Customer 0544,Dublin,Mass Market,43241.5,0,L000544,3770.68,0.3819,0,0,45235.92,40368.37,0.8924,24.2,Low,Maintain and monitor,675,0
C000343,Synthetic Customer 0343,Ulster (ROI),Mass Market,22247.17,0,L000343,2402.28,0.3633,0,0,22694.84,22294.99,0.9824,24.2,Low,Maintain and monitor,676,0
C000946,Synthetic Customer 0946,Munster,Emerging Affluent,40781.32,0,L000946,20625.57,0.3747,0,0,41278.76,37963.1,0.9197,24.1,Low,Maintain and monitor,677,0
C000504,Synthetic Customer 0504,Leinster,Mass Market,24866.28,0,L000504,14842.37,0.1775,0,2,25741.37,21630.02,0.8403,24.1,Low,Maintain and monitor,678,0
C000336,Synthetic Customer 0336,Ulster (ROI),Emerging Affluent,22000.0,0,L000336,3125.73,0.3486,0,0,21529.5,22315.42,1.0365,24.1,Low,Maintain and monitor,679,0
C000140,Synthetic Customer 0140,Ulster (ROI),Mass Market,43237.11,0,L000140,3018.61,0.3755,0,0,41536.94,38116.81,0.9177,24.1,Low,Maintain and monitor,680,0
C000520,Synthetic Customer 0520,Dublin,Mass Market,39027.67,0,L000520,13108.11,0.3792,0,0,38356.91,33869.42,0.883,24.0,Low,Maintain and monitor,681,0
C000556,Synthetic Customer 0556,Connacht,Emerging Affluent,37627.61,0,L000556,6975.51,0.3788,0,0,38699.67,34268.38,0.8855,24.0,Low,Maintain and monitor,682,0
C000082,Synthetic Customer 0082,Connacht,Affluent,54093.85,0,L000082,10017.32,0.3732,0,0,53157.89,48030.18,0.9035,23.9,Low,Maintain and monitor,683,0
C000321,Synthetic Customer 0321,Munster,Emerging Affluent,23193.84,0,L000321,22805.4,0.3625,0,0,23520.1,22248.63,0.9459,23.8,Low,Maintain and monitor,684,0
C000264,Synthetic Customer 0264,Leinster,Mass Market,48756.82,0,L000264,10514.2,0.3763,0,0,49175.91,43163.05,0.8777,23.8,Low,Maintain and monitor,685,0
C000060,Synthetic Customer 0060,Munster,Mass Market,39811.61,0,L000060,2714.87,0.3766,0,0,40089.98,34995.19,0.8729,23.8,Low,Maintain and monitor,686,0
C000432,Synthetic Customer 0432,Munster,Emerging Affluent,40419.31,0,L000432,14493.95,0.2666,0,1,40250.97,35590.11,0.8842,23.7,Low,Maintain and monitor,687,0
C000553,Synthetic Customer 0553,Leinster,Mass Market,41951.11,0,L000553,9599.0,0.3668,0,0,39444.02,35945.59,0.9113,23.7,Low,Maintain and monitor,688,0
C000450,Synthetic Customer 0450,Munster,Affluent,104361.53,0,L000450,7498.8,0.3619,0,0,105359.29,98513.26,0.935,23.7,Low,Maintain and monitor,689,0
C000818,Synthetic Customer 0818,Ulster (ROI),Emerging Affluent,29090.58,0,L000818,5621.55,0.3664,0,0,28500.3,26074.87,0.9149,23.7,Low,Maintain and monitor,690,0
C000925,Synthetic Customer 0925,Connacht,Mass Market,30257.24,0,L000925,19277.81,0.0678,30,1,29378.82,25712.85,0.8752,23.6,Low,Maintain and monitor,691,0
C000597,Synthetic Customer 0597,Ulster (ROI),Mass Market,22000.0,0,L000597,11787.69,0.16,15,1,21845.6,19693.8,0.9015,23.6,Low,Maintain and monitor,692,0
C000880,Synthetic Customer 0880,Dublin,Mass Market,22000.0,0,L000880,9195.54,0.381,0,0,22445.99,18644.88,0.8307,23.6,Low,Maintain and monitor,693,0
C000006,Synthetic Customer 0006,Munster,Mass Market,36514.96,0,L000006,3571.86,0.3671,0,0,35652.18,32074.67,0.8997,23.6,Low,Maintain and monitor,694,0
C000268,Synthetic Customer 0268,Connacht,Mass Market,53407.75,0,L000268,2990.11,0.3826,0,0,50536.61,41798.3,0.8271,23.6,Low,Maintain and monitor,695,0
C000324,Synthetic Customer 0324,Connacht,Mass Market,22000.0,0,L000324,25477.36,0.3717,0,0,22389.96,19437.48,0.8681,23.5,Low,Maintain and monitor,696,0
C000669,Synthetic Customer 0669,Leinster,Mass Market,66393.71,0,L000669,20797.42,0.364,0,0,68239.29,61918.28,0.9074,23.5,Low,Maintain and monitor,697,0
C000599,Synthetic Customer 0599,Leinster,Mass Market,35367.06,0,L000599,13422.01,0.3637,0,0,36508.77,33163.72,0.9084,23.5,Low,Maintain and monitor,698,0
C000146,Synthetic Customer 0146,Munster,Mass Market,28320.31,0,L000146,11091.27,0.3555,0,0,28200.12,26452.42,0.938,23.5,Low,Maintain and monitor,699,0
C000781,Synthetic Customer 0781,Connacht,Mass Market,32226.09,0,L000781,6607.8,0.1468,15,1,31356.74,29815.76,0.9509,23.5,Low,Maintain and monitor,700,0
C000038,Synthetic Customer 0038,Dublin,Mass Market,25603.03,0,L000038,6584.26,0.3582,0,0,25125.83,23363.52,0.9299,23.5,Low,Maintain and monitor,701,0
C000094,Synthetic Customer 0094,Leinster,Mass Market,61758.87,0,L000094,4224.25,0.3657,0,0,64298.31,57785.73,0.8987,23.5,Low,Maintain and monitor,702,0
C000529,Synthetic Customer 0529,Leinster,Mass Market,49668.68,0,L000529,31905.42,0.357,0,0,49495.21,45599.85,0.9213,23.4,Low,Maintain and monitor,703,0
C000847,Synthetic Customer 0847,Connacht,Emerging Affluent,80925.5,0,L000847,10640.61,0.358,0,0,82500.46,75859.49,0.9195,23.4,Low,Maintain and monitor,704,0
C000377,Synthetic Customer 0377,Dublin,Mass Market,59348.43,0,L000377,8318.79,0.3603,0,0,61883.92,56371.34,0.9109,23.4,Low,Maintain and monitor,705,0
C000204,Synthetic Customer 0204,Munster,Mass Market,55871.12,0,L000204,3433.7,0.2589,0,1,56758.81,50066.32,0.8821,23.4,Low,Maintain and monitor,706,0
C000573,Synthetic Customer 0573,Connacht,Mass Market,54871.52,0,L000573,18754.3,0.3539,0,0,53835.63,49722.9,0.9236,23.3,Low,Maintain and monitor,707,0
C000982,Synthetic Customer 0982,Munster,Emerging Affluent,96906.7,0,L000982,15550.12,0.3505,0,0,96813.44,91456.02,0.9447,23.3,Low,Maintain and monitor,708,0
C000751,Synthetic Customer 0751,Leinster,Mass Market,30792.8,0,L000751,8783.6,0.3537,0,0,29937.11,27827.39,0.9295,23.3,Low,Maintain and monitor,709,0
C000462,Synthetic Customer 0462,Ulster (ROI),Mass Market,34106.09,0,L000462,3308.71,0.3499,0,0,32872.89,31234.59,0.9502,23.3,Low,Maintain and monitor,710,0
C000993,Synthetic Customer 0993,Dublin,Affluent,22215.45,0,L000993,14120.67,0.3523,0,0,22094.41,20524.26,0.9289,23.2,Low,Maintain and monitor,711,0
C000866,Synthetic Customer 0866,Dublin,Mass Market,34758.1,0,L000866,13129.28,0.3731,0,0,33676.85,27943.23,0.8297,23.2,Low,Maintain and monitor,712,0
C000294,Synthetic Customer 0294,Leinster,Mass Market,22000.0,0,L000294,9821.06,0.3575,0,0,21490.68,19244.51,0.8955,23.2,Low,Maintain and monitor,713,0
C000404,Synthetic Customer 0404,Connacht,Mass Market,86198.4,0,L000404,9621.37,0.3485,0,0,84547.92,79534.52,0.9407,23.2,Low,Maintain and monitor,714,0
C000505,Synthetic Customer 0505,Dublin,Mass Market,46933.51,0,L000505,9166.76,0.3414,0,0,49129.42,47950.84,0.976,23.2,Low,Maintain and monitor,715,0
C000457,Synthetic Customer 0457,Dublin,Mass Market,85005.91,0,L000457,5394.79,0.364,0,0,86181.01,75333.64,0.8741,23.2,Low,Maintain and monitor,716,0
C000733,Synthetic Customer 0733,Connacht,Mass Market,22090.71,0,L000733,4101.44,0.3641,0,0,22255.32,19369.13,0.8703,23.2,Low,Maintain and monitor,717,0
C000423,Synthetic Customer 0423,Connacht,Mass Market,35848.16,0,L000423,3370.0,0.3423,0,0,36049.32,34891.03,0.9679,23.2,Low,Maintain and monitor,718,0
C000821,Synthetic Customer 0821,Munster,Mass Market,42686.33,0,L000821,15268.16,0.1411,15,1,43622.72,41027.51,0.9405,23.1,Low,Maintain and monitor,719,0
C000800,Synthetic Customer 0800,Leinster,Emerging Affluent,61990.87,0,L000800,2077.54,0.3559,0,0,62134.72,55975.23,0.9009,23.1,Low,Maintain and monitor,720,0
C000663,Synthetic Customer 0663,Dublin,Mass Market,56011.35,0,L000663,25492.97,0.3521,0,0,55072.25,49779.2,0.9039,23.0,Low,Maintain and monitor,721,0
C000199,Synthetic Customer 0199,Dublin,Mass Market,43933.08,0,L000199,18146.92,0.3639,0,0,44241.53,37366.0,0.8446,23.0,Low,Maintain and monitor,722,0
C000418,Synthetic Customer 0418,Dublin,Emerging Affluent,23580.32,0,L000418,3338.59,0.3623,0,0,23268.3,19871.47,0.854,23.0,Low,Maintain and monitor,723,0
C000842,Synthetic Customer 0842,Dublin,Emerging Affluent,39311.55,0,L000842,3030.68,0.3404,0,0,38087.7,36262.19,0.9521,23.0,Low,Maintain and monitor,724,0
C000789,Synthetic Customer 0789,Dublin,Mass Market,22000.0,0,L000789,2839.84,0.3627,0,0,22218.61,18914.31,0.8513,23.0,Low,Maintain and monitor,725,0
C000975,Synthetic Customer 0975,Dublin,Emerging Affluent,38376.24,0,L000975,26636.69,0.3555,0,0,38379.19,33587.86,0.8752,22.9,Low,Maintain and monitor,726,0
C000777,Synthetic Customer 0777,Leinster,Mass Market,57767.97,0,L000777,11985.66,0.3583,0,0,61227.97,52745.05,0.8615,22.9,Low,Maintain and monitor,727,0
C000945,Synthetic Customer 0945,Dublin,Mass Market,38049.08,0,L000945,3683.77,0.3358,0,0,37505.12,36403.86,0.9706,22.9,Low,Maintain and monitor,728,0
C000618,Synthetic Customer 0618,Leinster,Mass Market,22000.0,0,L000618,2209.72,0.3589,0,0,22092.52,18966.58,0.8585,22.9,Low,Maintain and monitor,729,0
C000717,Synthetic Customer 0717,Leinster,Mass Market,22825.52,0,L000717,12276.57,0.3368,0,0,21823.3,20684.93,0.9478,22.8,Low,Maintain and monitor,730,0
C000026,Synthetic Customer 0026,Connacht,Mass Market,63486.25,0,L000026,11614.66,0.2461,0,1,61286.53,53449.68,0.8721,22.8,Low,Maintain and monitor,731,0
C000809,Synthetic Customer 0809,Munster,Mass Market,22975.66,0,L000809,9328.74,0.3456,0,0,22603.04,20620.15,0.9123,22.8,Low,Maintain and monitor,732,0
C000259,Synthetic Customer 0259,Munster,Emerging Affluent,52312.27,0,L000259,5289.09,0.3445,0,0,52464.49,47890.31,0.9128,22.8,Low,Maintain and monitor,733,0
C000743,Synthetic Customer 0743,Connacht,Mass Market,55939.69,0,L000743,5152.95,0.3372,0,0,56454.2,53877.7,0.9544,22.8,Low,Maintain and monitor,734,0
C000750,Synthetic Customer 0750,Connacht,Mass Market,40846.56,0,L000750,3048.8,0.3261,0,0,40649.98,40595.39,0.9987,22.8,Low,Maintain and monitor,735,0
C000098,Synthetic Customer 0098,Munster,Mass Market,22000.0,0,L000098,2375.39,0.1437,15,1,22435.29,19905.61,0.8872,22.8,Low,Maintain and monitor,736,0
C000861,Synthetic Customer 0861,Munster,Mass Market,124811.83,0,L000861,7070.91,0.3284,0,0,119841.86,117674.4,0.9819,22.7,Low,Maintain and monitor,737,0
C000040,Synthetic Customer 0040,Munster,Emerging Affluent,44452.29,0,L000040,5338.92,0.3392,0,0,42399.97,39239.72,0.9255,22.7,Low,Maintain and monitor,738,0
C000352,Synthetic Customer 0352,Leinster,Mass Market,44007.26,0,L000352,1049.12,0.3556,0,0,44071.87,37694.9,0.8553,22.7,Low,Maintain and monitor,739,0
C000355,Synthetic Customer 0355,Leinster,Mass Market,37696.74,0,L000355,39717.69,0.3379,0,0,37860.14,35137.4,0.9281,22.6,Low,Maintain and monitor,740,0
C000937,Synthetic Customer 0937,Munster,Mass Market,36645.28,0,L000937,13605.0,0.3258,0,0,37645.47,37093.91,0.9853,22.6,Low,Maintain and monitor,741,0
C000129,Synthetic Customer 0129,Ulster (ROI),Mass Market,26949.66,0,L000129,10848.38,0.3407,0,0,27383.38,24886.71,0.9088,22.6,Low,Maintain and monitor,742,0
C000532,Synthetic Customer 0532,Leinster,Mass Market,22000.0,0,L000532,7540.1,0.3395,0,0,22731.88,20873.27,0.9182,22.6,Low,Maintain and monitor,743,0
C000481,Synthetic Customer 0481,Dublin,Mass Market,59001.26,0,L000481,6176.0,0.3366,0,0,59112.11,55337.08,0.9361,22.6,Low,Maintain and monitor,744,0
C000452,Synthetic Customer 0452,Munster,Mass Market,54314.47,0,L000452,25851.61,0.3361,0,0,54068.27,50048.04,0.9256,22.5,Low,Maintain and monitor,745,0
C000814,Synthetic Customer 0814,Leinster,Mass Market,24004.17,0,L000814,30877.84,0.3459,0,0,24503.8,21142.55,0.8628,22.4,Low,Maintain and monitor,746,0
C000896,Synthetic Customer 0896,Dublin,Mass Market,34898.81,0,L000896,9554.39,0.3234,0,0,34905.66,33927.63,0.972,22.4,Low,Maintain and monitor,747,0
C000711,Synthetic Customer 0711,Leinster,Mass Market,29380.78,0,L000711,7358.5,0.3356,0,0,29986.35,27405.17,0.9139,22.4,Low,Maintain and monitor,748,0
C000858,Synthetic Customer 0858,Dublin,Emerging Affluent,37792.5,0,L000858,6628.15,0.3386,0,0,37995.72,34377.96,0.9048,22.4,Low,Maintain and monitor,749,0
C000325,Synthetic Customer 0325,Dublin,Affluent,33207.81,0,L000325,6132.22,0.3428,0,0,33172.39,29238.97,0.8814,22.4,Low,Maintain and monitor,750,0
C000095,Synthetic Customer 0095,Connacht,Emerging Affluent,33600.62,0,L000095,2344.58,0.3144,0,0,34639.59,35119.47,1.0139,22.4,Low,Maintain and monitor,751,0
C000749,Synthetic Customer 0749,Munster,Affluent,52420.19,0,L000749,35270.13,0.3402,0,0,51731.65,45873.59,0.8868,22.3,Low,Maintain and monitor,752,0
C000536,Synthetic Customer 0536,Dublin,Mass Market,41132.24,0,L000536,33268.85,0.3339,0,0,38625.53,35038.54,0.9071,22.3,Low,Maintain and monitor,753,0
C000443,Synthetic Customer 0443,Leinster,Emerging Affluent,61274.88,0,L000443,19588.58,0.1396,15,1,61330.31,52634.12,0.8582,22.3,Low,Maintain and monitor,754,0
C000642,Synthetic Customer 0642,Connacht,Mass Market,43146.06,0,L000642,19354.97,0.3399,0,0,41512.9,36506.49,0.8794,22.3,Low,Maintain and monitor,755,0
C000172,Synthetic Customer 0172,Dublin,Mass Market,51524.04,0,L000172,11069.6,0.1223,15,1,49856.76,46868.49,0.9401,22.3,Low,Maintain and monitor,756,0
C000853,Synthetic Customer 0853,Connacht,Emerging Affluent,24701.02,0,L000853,4893.99,0.3142,0,0,25131.75,25138.89,1.0003,22.3,Low,Maintain and monitor,757,0
C000613,Synthetic Customer 0613,Munster,Mass Market,78607.34,0,L000613,12823.02,0.3466,0,0,79715.32,67195.2,0.8429,22.2,Low,Maintain and monitor,758,0
C000806,Synthetic Customer 0806,Connacht,Mass Market,31202.1,0,L000806,10577.28,0.3324,0,0,31491.26,28657.65,0.91,22.2,Low,Maintain and monitor,759,0
C000346,Synthetic Customer 0346,Leinster,Mass Market,46263.57,0,L000346,7226.36,0.3241,0,0,45094.96,42765.75,0.9483,22.2,Low,Maintain and monitor,760,0
C000053,Synthetic Customer 0053,Dublin,Mass Market,57548.12,0,L000053,21926.83,0.333,0,0,60318.91,53898.3,0.8936,22.1,Low,Maintain and monitor,761,0
C000430,Synthetic Customer 0430,Leinster,Mass Market,46826.13,0,L000430,28108.4,0.2318,0,1,48334.37,41307.68,0.8546,22.0,Low,Maintain and monitor,762,0
C000370,Synthetic Customer 0370,Leinster,Mass Market,91407.24,0,L000370,24112.26,0.3241,0,0,91970.1,84359.51,0.9172,22.0,Low,Maintain and monitor,763,0
C000289,Synthetic Customer 0289,Leinster,Mass Market,44075.58,0,L000289,37020.25,0.3319,0,0,43510.44,38201.26,0.878,21.9,Low,Maintain and monitor,764,0
C000463,Synthetic Customer 0463,Leinster,Emerging Affluent,32676.94,0,L000463,27264.07,0.3275,0,0,33498.44,29976.67,0.8949,21.9,Low,Maintain and monitor,765,0
C000579,Synthetic Customer 0579,Ulster (ROI),Mass Market,62480.43,0,L000579,22649.39,0.3348,0,0,63455.53,55014.17,0.867,21.9,Low,Maintain and monitor,766,0
C000339,Synthetic Customer 0339,Leinster,Emerging Affluent,50882.07,0,L000339,3454.68,0.3241,0,0,53086.82,48650.88,0.9164,21.9,Low,Maintain and monitor,767,0
C000454,Synthetic Customer 0454,Connacht,Mass Market,22000.0,0,L000454,1211.63,0.3305,0,0,22302.61,19747.14,0.8854,21.9,Low,Maintain and monitor,768,0
C000054,Synthetic Customer 0054,Leinster,Mass Market,26382.73,0,L000054,19631.84,0.3172,0,0,26278.22,24534.69,0.9337,21.8,Low,Maintain and monitor,769,0
C000300,Synthetic Customer 0300,Connacht,Mass Market,24143.07,0,L000300,8972.74,0.3231,0,0,23456.43,21313.64,0.9086,21.8,Low,Maintain and monitor,770,0
C000502,Synthetic Customer 0502,Dublin,Mass Market,24394.56,0,L000502,7490.87,0.3152,0,0,24270.68,22970.86,0.9464,21.8,Low,Maintain and monitor,771,0
C000421,Synthetic Customer 0421,Dublin,Mass Market,50576.56,0,L000421,7306.87,0.1909,0,1,52201.96,53017.33,1.0156,21.8,Low,Maintain and monitor,772,0
C000631,Synthetic Customer 0631,Leinster,Mass Market,43572.16,0,L000631,20773.3,0.3123,0,0,44042.23,41476.36,0.9417,21.7,Low,Maintain and monitor,773,0
C000412,Synthetic Customer 0412,Connacht,Mass Market,48428.88,0,L000412,5890.61,0.3246,0,0,48237.08,42919.07,0.8898,21.7,Low,Maintain and monitor,774,0
C000724,Synthetic Customer 0724,Dublin,Mass Market,23714.97,0,L000724,1610.67,0.2282,0,1,23767.85,19978.36,0.8406,21.7,Low,Maintain and monitor,775,0
C000989,Synthetic Customer 0989,Leinster,Mass Market,34516.24,0,L000989,5836.99,0.0968,15,1,34727.03,33308.12,0.9591,21.5,Low,Maintain and monitor,776,0
C000366,Synthetic Customer 0366,Leinster,Affluent,67052.81,0,L000366,13568.16,0.3163,0,0,69490.64,61946.38,0.8914,21.4,Low,Maintain and monitor,777,0
C000725,Synthetic Customer 0725,Munster,Mass Market,28645.41,0,L000725,9617.18,0.3129,0,0,28052.7,25534.3,0.9102,21.4,Low,Maintain and monitor,778,0
C000794,Synthetic Customer 0794,Ulster (ROI),Emerging Affluent,38340.25,0,L000794,16270.93,0.3102,0,0,39031.1,35478.93,0.909,21.3,Low,Maintain and monitor,779,0
C000278,Synthetic Customer 0278,Leinster,Mass Market,38414.32,0,L000278,10755.43,0.3077,0,0,39948.08,36995.44,0.9261,21.3,Low,Maintain and monitor,780,0
C000540,Synthetic Customer 0540,Dublin,Mass Market,35267.96,0,L000540,10977.17,0.3047,0,0,34985.96,32318.7,0.9238,21.2,Low,Maintain and monitor,781,0
C000258,Synthetic Customer 0258,Connacht,Mass Market,48567.35,0,L000258,7110.47,0.3086,0,0,48860.99,44211.27,0.9048,21.2,Low,Maintain and monitor,782,0
